State / MCD,Final Dispensary Name,Disease,Occurrence,Reported Date,Month,District / Zone,IPD/OPD,State District,Final Zone
State Dispensary,UHC Gokulpuri,Skin Disease/ Ringworm/ Scabies,425,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,UHC Gokulpuri,Vitamin Deficiency,180,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,UHC Gokulpuri,Helminthiasis,170,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,UHC Gokulpuri,Upper Respectory Track Infection (URTI),164,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,UHC Gokulpuri,Gastritis,137,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,UHC Gokulpuri,Anaemia,134,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,UHC Gokulpuri,Common Cold,121,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Khajoori Khas,Typhoid,4,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Khajoori Khas,Diarrhoea,30,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Khajoori Khas,Diabetes,12,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Khajoori Khas,Skin Disease/ Ringworm/ Scabies,505,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Khajoori Khas,Tonsillitis,33,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Khajoori Khas,Common Cold,315,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Khajoori Khas,Weakness,269,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Khajoori Khas,Bodyache/ Headache,258,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Khajoori Khas,Vomitting,132,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Khajoori Khas,Helminthiasis,95,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Khajoori Khas,Typhoid,7,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Khajoori Khas,Diarrhoea,41,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Khajoori Khas,HIV/ AIDS,5,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Khajoori Khas,Diabetes,12,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Khajoori Khas,Fever,268,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Khajoori Khas,Hypertension,10,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Khajoori Khas,Common Cold,457,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Khajoori Khas,Skin Disease/ Ringworm/ Scabies,417,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Khajoori Khas,"ENT(Ear, Nose, Throat)/ CSOM",305,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Khajoori Khas,Mental Disorder/ Ailments,218,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Khajoori Khas,Typhoid,7,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Khajoori Khas,Diarrhoea,42,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Khajoori Khas,HIV/ AIDS,1,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Khajoori Khas,Diabetes,9,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Khajoori Khas,Hypertension,3,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Khajoori Khas,Skin Disease/ Ringworm/ Scabies,367,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Khajoori Khas,"ENT(Ear, Nose, Throat)/ CSOM",468,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Khajoori Khas,Common Cold,467,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Khajoori Khas,Fever,284,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Khajoori Khas,Bodyache/ Headache,260,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Nehru Vihar,Typhoid,10,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Nehru Vihar,Diarrhoea,44,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Nehru Vihar,Diabetes,6,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Nehru Vihar,Hypertension,4,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Nehru Vihar,Acute Respiratory Infection,89,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Nehru Vihar,Pneumonia,47,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Nehru Vihar,Dyspepsia,42,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Nehru Vihar,"ENT(Ear, Nose, Throat)/ CSOM",38,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Nehru Vihar,Liver Diseases,35,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Nehru Vihar,Vomitting,35,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Nehru Vihar,Typhoid,8,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Nehru Vihar,Diarrhoea,20,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Nehru Vihar,Diabetes,2,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Nehru Vihar,Hypertension,1,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Nehru Vihar,Acute Respiratory Infection,89,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Nehru Vihar,Dyspepsia,72,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Nehru Vihar,"ENT(Ear, Nose, Throat)/ CSOM",52,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Nehru Vihar,Vomitting,45,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Nehru Vihar,Pneumonia,38,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Nehru Vihar,Upper Respectory Track Infection (URTI),38,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Nehru Vihar,Typhoid,2,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Nehru Vihar,Diarrhoea,16,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Nehru Vihar,Diabetes,1,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Nehru Vihar,Hypertension,1,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Nehru Vihar,Acute Respiratory Infection,101,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Nehru Vihar,Dyspepsia,87,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Nehru Vihar,Pneumonia,52,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Nehru Vihar,Upper Respectory Track Infection (URTI),49,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Nehru Vihar,Vomitting,49,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Shaheed Bhagat Singh,Diarrhoea,73,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Shaheed Bhagat Singh,Diabetes,1,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Shaheed Bhagat Singh,Other infection,350,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Shaheed Bhagat Singh,Anaemia,101,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Shaheed Bhagat Singh,Skin Disease/ Ringworm/ Scabies,35,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Shaheed Bhagat Singh,Acute Respiratory Infection,10,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Shaheed Bhagat Singh,Conjunctivitis,6,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Shaheed Bhagat Singh,Nutrition,2,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Shaheed Bhagat Singh,Otitis Media,2,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Shaheed Bhagat Singh,Menstrual Disorders,1,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Shaheed Bhagat Singh,Diarrhoea,200,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Shaheed Bhagat Singh,Hypertension,1,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Shaheed Bhagat Singh,Other infection,440,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Shaheed Bhagat Singh,Anaemia,93,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Shaheed Bhagat Singh,Skin Disease/ Ringworm/ Scabies,74,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Shaheed Bhagat Singh,Acute Respiratory Infection,7,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Shaheed Bhagat Singh,Conjunctivitis,4,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Shaheed Bhagat Singh,Dental Problem/ Caries/ Cavity,2,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Shaheed Bhagat Singh,Otitis Media,2,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Shaheed Bhagat Singh,Mumps,1,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Shaheed Bhagat Singh,Diarrhoea,122,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Shaheed Bhagat Singh,Diabetes,1,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Shaheed Bhagat Singh,Other infection,410,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Shaheed Bhagat Singh,Anaemia,94,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Shaheed Bhagat Singh,Skin Disease/ Ringworm/ Scabies,55,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Shaheed Bhagat Singh,Acute Respiratory Infection,11,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Shaheed Bhagat Singh,Conjunctivitis,5,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Shaheed Bhagat Singh,Dental Problem/ Caries/ Cavity,2,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Shaheed Bhagat Singh,Menstrual Disorders,1,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Chauhan Patti,Diabetes,194,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Chauhan Patti,Worm Infection,10,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Chauhan Patti,Conjunctivitis,8,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Chauhan Patti,"ENT(Ear, Nose, Throat)/ CSOM",6,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Chauhan Patti,Asthama,4,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Chauhan Patti,Upper Respectory Track Infection (URTI),3,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Chauhan Patti,Lower Respiratory Tract Infection (LRTI),3,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Chauhan Patti,Diabetes,198,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Chauhan Patti,Worm Infection,13,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Chauhan Patti,"ENT(Ear, Nose, Throat)/ CSOM",10,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Chauhan Patti,Conjunctivitis,9,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Chauhan Patti,Upper Respectory Track Infection (URTI),7,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Chauhan Patti,Asthama,4,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Chauhan Patti,Skin Disease/ Ringworm/ Scabies,4,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Chauhan Patti,Lower Respiratory Tract Infection (LRTI),3,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Chauhan Patti,Anaemia,2,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Chauhan Patti,COPD (Chronic Obstructive Pulmonary Disease),2,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Chauhan Patti,Diabetes,202,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Chauhan Patti,Worm Infection,15,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Chauhan Patti,Conjunctivitis,12,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Chauhan Patti,"ENT(Ear, Nose, Throat)/ CSOM",12,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Chauhan Patti,Skin Disease/ Ringworm/ Scabies,5,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Chauhan Patti,Asthama,4,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Chauhan Patti,Upper Respectory Track Infection (URTI),3,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Chauhan Patti,Anaemia,3,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Chauhan Patti,Lower Respiratory Tract Infection (LRTI),2,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Chauhan Patti,COPD (Chronic Obstructive Pulmonary Disease),2,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Old Mustafabad,Tuberculosis,5,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Old Mustafabad,Diabetes,20,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Old Mustafabad,Hypertension,13,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Old Mustafabad,Anaemia,467,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Old Mustafabad,Skin Disease/ Ringworm/ Scabies,426,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Old Mustafabad,Helminthiasis,366,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Old Mustafabad,Nutrition,286,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Old Mustafabad,Acute Respiratory Infection,285,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Old Mustafabad,Rat Bite/Other Bite,267,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Old Mustafabad,Dental Problem/ Caries/ Cavity,200,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Old Mustafabad,Diabetes,3,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Old Mustafabad,Hypertension,4,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Old Mustafabad,Helminthiasis,759,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Old Mustafabad,Anaemia,658,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Old Mustafabad,Joint Pain/ Arthiritis,545,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Old Mustafabad,Fungal Infection,457,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Old Mustafabad,Nutrition,348,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Old Mustafabad,Rat Bite/Other Bite,335,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Old Mustafabad,Stamach Pain,312,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Old Mustafabad,Acute Respiratory Infection,222,2/1/2016,February,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Old Mustafabad,Tuberculosis,3,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Old Mustafabad,Diabetes,16,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Old Mustafabad,Hypertension,13,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Old Mustafabad,Anaemia,490,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Old Mustafabad,Skin Disease/ Ringworm/ Scabies,423,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Old Mustafabad,Helminthiasis,360,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Old Mustafabad,Acute Respiratory Infection,285,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Old Mustafabad,Rat Bite/Other Bite,270,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Old Mustafabad,Nutrition,270,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,Seed PUHC Old Mustafabad,Dental Problem/ Caries/ Cavity,200,3/1/2016,March,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Seelampur,Typhoid,8,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Seelampur,Diabetes,157,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Seelampur,Hypertension,175,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Seelampur,Skin Disease/ Ringworm/ Scabies,499,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Seelampur,Vitamin Deficiency,305,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Seelampur,Upper Respectory Track Infection (URTI),220,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Seelampur,Helminthiasis,190,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Seelampur,Anaemia,180,1/1/2016,January,North-East,OPD,North East,Shahdara North
State Dispensary,DGD Seelampur,Dental Problem/ Caries/ Cavity,180,1/1/2016,January,North-East,OPD,North East,Shahdara North
